@RELATION DADOS_DE_TESTE

@attribute x1 numeric

@attribute x2 numeric

@attribute x3 numeric

@attribute x4 numeric

@attribute x5 numeric

@attribute x6 numeric

@attribute class {0,1,2,3}



@data
0.121938,0.141081,0.158638,0.150626,0.173768,0.191003,1
0.123263,0.145179,0.157589,0.152778,0.175951,0.190414,1
0.124964,0.149117,0.155613,0.15618,0.178724,0.186208,1
0.127269,0.152533,0.153361,0.160316,0.181436,0.179873,1
0.13005,0.155345,0.151361,0.164667,0.18417,0.172098,1
0.133367,0.157474,0.149998,0.168628,0.186928,0.163465,1
0.13699,0.158593,0.149729,0.171653,0.189418,0.154778,1
0.141081,0.158638,0.150626,0.173768,0.191003,0.146788,1
0.145179,0.157589,0.152778,0.175951,0.190414,0.140445,1
0.149117,0.155613,0.15618,0.178724,0.186208,0.137197,1
0.152533,0.153361,0.160316,0.181436,0.179873,0.135887,1
0.155345,0.151361,0.164667,0.18417,0.172098,0.13552,1
0.157474,0.149998,0.168628,0.186928,0.163465,0.135887,1
0.158593,0.149729,0.171653,0.189418,0.154778,0.136952,1
0.158638,0.150626,0.173768,0.191003,0.146788,0.139357,1
0.157589,0.152778,0.175951,0.190414,0.140445,0.142452,1
0.155613,0.15618,0.178724,0.186208,0.137197,0.145547,1
0.153361,0.160316,0.181436,0.179873,0.135887,0.148649,1
0.151361,0.164667,0.18417,0.172098,0.13552,0.151767,1
0.149998,0.168628,0.186928,0.163465,0.135887,0.154992,1
0.149729,0.171653,0.189418,0.154778,0.136952,0.157704,1
0.150626,0.173768,0.191003,0.146788,0.139357,0.158976,1
0.152778,0.175951,0.190414,0.140445,0.142452,0.158822,1
0.15618,0.178724,0.186208,0.137197,0.145547,0.157574,1
0.160316,0.181436,0.179873,0.135887,0.148649,0.155934,1
0.164667,0.18417,0.172098,0.13552,0.151767,0.15467,1
0.168628,0.186928,0.163465,0.135887,0.154992,0.153429,1
0.171653,0.189418,0.154778,0.136952,0.157704,0.152763,2
0.173768,0.191003,0.146788,0.139357,0.158976,0.154104,2
0.175951,0.190414,0.140445,0.142452,0.158822,0.157597,2
0.178724,0.186208,0.137197,0.145547,0.157574,0.163327,2
0.181436,0.179873,0.135887,0.148649,0.155934,0.17091,2
0.18417,0.172098,0.13552,0.151767,0.15467,0.179812,2
0.186928,0.163465,0.135887,0.154992,0.153429,0.189839,2
0.189418,0.154778,0.136952,0.157704,0.152763,0.200135,2
0.191003,0.146788,0.139357,0.158976,0.154104,0.209197,2
0.190414,0.140445,0.142452,0.158822,0.157597,0.216781,2
0.186208,0.137197,0.145547,0.157574,0.163327,0.222633,2
0.179873,0.135887,0.148649,0.155934,0.17091,0.226816,2
0.172098,0.13552,0.151767,0.15467,0.179812,0.229918,2
0.163465,0.135887,0.154992,0.153429,0.189839,0.232714,2
0.154778,0.136952,0.157704,0.152763,0.200135,0.235939,2
0.146788,0.139357,0.158976,0.154104,0.209197,0.239739,2
0.140445,0.142452,0.158822,0.157597,0.216781,0.24386,2
0.137197,0.145547,0.157574,0.163327,0.222633,0.247851,2
0.135887,0.148649,0.155934,0.17091,0.226816,0.251459,2
0.13552,0.151767,0.15467,0.179812,0.229918,0.253757,2
0.135887,0.154992,0.153429,0.189839,0.232714,0.25365,1
0.136952,0.157704,0.152763,0.200135,0.235939,0.250088,1
0.139357,0.158976,0.154104,0.209197,0.239739,0.243439,1
0.142452,0.158822,0.157597,0.216781,0.24386,0.235311,1
0.145547,0.157574,0.163327,0.222633,0.247851,0.226157,1
0.148649,0.155934,0.17091,0.226816,0.251459,0.216137,1
0.151767,0.15467,0.179812,0.229918,0.253757,0.206255,1
0.154992,0.153429,0.189839,0.232714,0.25365,0.197898,1
0.157704,0.152763,0.200135,0.235939,0.250088,0.192627,1
0.158976,0.154104,0.209197,0.239739,0.243439,0.189732,1
0.158822,0.157597,0.216781,0.24386,0.235311,0.18807,1
0.157574,0.163327,0.222633,0.247851,0.226157,0.187342,1
0.155934,0.17091,0.226816,0.251459,0.216137,0.187633,1
0.15467,0.179812,0.229918,0.253757,0.206255,0.188123,2
0.153429,0.189839,0.232714,0.25365,0.197898,0.188353,2
0.152763,0.200135,0.235939,0.250088,0.192627,0.188545,2
0.154104,0.209197,0.239739,0.243439,0.189732,0.189433,2
0.157597,0.216781,0.24386,0.235311,0.18807,0.191111,2
0.163327,0.222633,0.247851,0.226157,0.187342,0.194121,2
0.17091,0.226816,0.251459,0.216137,0.187633,0.198871,2
0.179812,0.229918,0.253757,0.206255,0.188123,0.205497,2
0.189839,0.232714,0.25365,0.197898,0.188353,0.213548,2
0.200135,0.235939,0.250088,0.192627,0.188545,0.221951,2
0.209197,0.239739,0.243439,0.189732,0.189433,0.230087,2
0.216781,0.24386,0.235311,0.18807,0.191111,0.237578,2
0.222633,0.247851,0.226157,0.187342,0.194121,0.244243,2
0.226816,0.251459,0.216137,0.187633,0.198871,0.249758,2
0.229918,0.253757,0.206255,0.188123,0.205497,0.254041,2
0.232714,0.25365,0.197898,0.188353,0.213548,0.257312,3
0.235939,0.250088,0.192627,0.188545,0.221951,0.259931,3
0.239739,0.243439,0.189732,0.189433,0.230087,0.262206,3
0.24386,0.235311,0.18807,0.191111,0.237578,0.264367,3
0.247851,0.226157,0.187342,0.194121,0.244243,0.266289,3
0.251459,0.216137,0.187633,0.198871,0.249758,0.26776,3
0.253757,0.206255,0.188123,0.205497,0.254041,0.269009,3
0.25365,0.197898,0.188353,0.213548,0.257312,0.270518,3
0.250088,0.192627,0.188545,0.221951,0.259931,0.271989,3
0.243439,0.189732,0.189433,0.230087,0.262206,0.273659,3
0.235311,0.18807,0.191111,0.237578,0.264367,0.275903,3
0.226157,0.187342,0.194121,0.244243,0.266289,0.279488,3
0.216137,0.187633,0.198871,0.249758,0.26776,0.283181,2
0.206255,0.188123,0.205497,0.254041,0.269009,0.286222,2
0.197898,0.188353,0.213548,0.257312,0.270518,0.288436,2
0.192627,0.188545,0.221951,0.259931,0.271989,0.28937,2
0.189732,0.189433,0.230087,0.262206,0.273659,0.288405,2
0.18807,0.191111,0.237578,0.264367,0.275903,0.283548,2
0.187342,0.194121,0.244243,0.266289,0.279488,0.274095,2
0.187633,0.198871,0.249758,0.26776,0.283181,0.264114,2
0.188123,0.205497,0.254041,0.269009,0.286222,0.253979,2
0.188353,0.213548,0.257312,0.270518,0.288436,0.243247,2
0.188545,0.221951,0.259931,0.271989,0.28937,0.232982,2
0.189433,0.230087,0.262206,0.273659,0.288405,0.223407,2
0.191111,0.237578,0.264367,0.275903,0.283548,0.216742,2
0.194121,0.244243,0.266289,0.279488,0.274095,0.213264,2
0.198871,0.249758,0.26776,0.283181,0.264114,0.210269,2
0.205497,0.254041,0.269009,0.286222,0.253979,0.208147,2
0.213548,0.257312,0.270518,0.288436,0.243247,0.207113,2
0.221951,0.259931,0.271989,0.28937,0.232982,0.206845,2
0.230087,0.262206,0.273659,0.288405,0.223407,0.207489,1
0.237578,0.264367,0.275903,0.283548,0.216742,0.208354,1
0.244243,0.266289,0.279488,0.274095,0.213264,0.208622,1
0.249758,0.26776,0.283181,0.264114,0.210269,0.208163,1
0.254041,0.269009,0.286222,0.253979,0.208147,0.206363,1
0.257312,0.270518,0.288436,0.243247,0.207113,0.20362,1
0.259931,0.271989,0.28937,0.232982,0.206845,0.200181,1
0.262206,0.273659,0.288405,0.223407,0.207489,0.196358,1
0.264367,0.275903,0.283548,0.216742,0.208354,0.192321,1
0.266289,0.279488,0.274095,0.213264,0.208622,0.188545,1
0.26776,0.283181,0.264114,0.210269,0.208163,0.185105,1
0.269009,0.286222,0.253979,0.208147,0.206363,0.182286,1
0.270518,0.288436,0.243247,0.207113,0.20362,0.179812,1
0.271989,0.28937,0.232982,0.206845,0.200181,0.177544,1
0.273659,0.288405,0.223407,0.207489,0.196358,0.175208,1
0.275903,0.283548,0.216742,0.208354,0.192321,0.172649,1
0.279488,0.274095,0.213264,0.208622,0.188545,0.169884,1
0.283181,0.264114,0.210269,0.208163,0.185105,0.166912,1
0.286222,0.253979,0.208147,0.206363,0.182286,0.164292,1
0.288436,0.243247,0.207113,0.20362,0.179812,0.161841,1
0.28937,0.232982,0.206845,0.200181,0.177544,0.159389,1
0.288405,0.223407,0.207489,0.196358,0.175208,0.1569,1
0.283548,0.216742,0.208354,0.192321,0.172649,0.154349,1
0.274095,0.213264,0.208622,0.188545,0.169884,0.151959,1
0.264114,0.210269,0.208163,0.185105,0.166912,0.149929,1
0.253979,0.208147,0.206363,0.182286,0.164292,0.148105,1
0.243247,0.207113,0.20362,0.179812,0.161841,0.146635,1
0.232982,0.206845,0.200181,0.177544,0.159389,0.145578,1
0.223407,0.207489,0.196358,0.175208,0.1569,0.144888,1
0.216742,0.208354,0.192321,0.172649,0.154349,0.14449,1
0.213264,0.208622,0.188545,0.169884,0.151959,0.144298,1
0.210269,0.208163,0.185105,0.166912,0.149929,0.144023,1
0.208147,0.206363,0.182286,0.164292,0.148105,0.143647,1
0.207113,0.20362,0.179812,0.161841,0.146635,0.143027,1
0.206845,0.200181,0.177544,0.159389,0.145578,0.142238,1
0.207489,0.196358,0.175208,0.1569,0.144888,0.141341,1
0.208354,0.192321,0.172649,0.154349,0.14449,0.140415,1
0.208622,0.188545,0.169884,0.151959,0.144298,0.139449,1
0.208163,0.185105,0.166912,0.149929,0.144023,0.138607,1
0.206363,0.182286,0.164292,0.148105,0.143647,0.13781,1
0.20362,0.179812,0.161841,0.146635,0.143027,0.137128,1
0.200181,0.177544,0.159389,0.145578,0.142238,0.136577,1
0.196358,0.175208,0.1569,0.144888,0.141341,0.136148,1
0.192321,0.172649,0.154349,0.14449,0.140415,0.135857,1
0.188545,0.169884,0.151959,0.144298,0.139449,0.135619,1
0.185105,0.166912,0.149929,0.144023,0.138607,0.135328,1
0.182286,0.164292,0.148105,0.143647,0.13781,0.135121,1
0.179812,0.161841,0.146635,0.143027,0.137128,0.134991,1
0.177544,0.159389,0.145578,0.142238,0.136577,0.1347,1
0.175208,0.1569,0.144888,0.141341,0.136148,0.13434,1
0.172649,0.154349,0.14449,0.140415,0.135857,0.133903,1
0.169884,0.151959,0.144298,0.139449,0.135619,0.133398,1
0.166912,0.149929,0.144023,0.138607,0.135328,0.132861,0
0.164292,0.148105,0.143647,0.13781,0.135121,0.132318,0
0.161841,0.146635,0.143027,0.137128,0.134991,0.131766,0
0.159389,0.145578,0.142238,0.136577,0.1347,0.131368,0
0.1569,0.144888,0.141341,0.136148,0.13434,0.130954,0
0.154349,0.14449,0.140415,0.135857,0.133903,0.130533,0
0.151959,0.144298,0.139449,0.135619,0.133398,0.130111,0
0.149929,0.144023,0.138607,0.135328,0.132861,0.129836,0
0.148105,0.143647,0.13781,0.135121,0.132318,0.129567,0
0.146635,0.143027,0.137128,0.134991,0.131766,0.129315,0
0.145578,0.142238,0.136577,0.1347,0.131368,0.129092,0
0.144888,0.141341,0.136148,0.13434,0.130954,0.128901,0
0.14449,0.140415,0.135857,0.133903,0.130533,0.128732,0
0.144298,0.139449,0.135619,0.133398,0.130111,0.128671,0
0.144023,0.138607,0.135328,0.132861,0.129836,0.128633,0
0.143647,0.13781,0.135121,0.132318,0.129567,0.128533,0
0.143027,0.137128,0.134991,0.131766,0.129315,0.128365,0
0.142238,0.136577,0.1347,0.131368,0.129092,0.128112,0
0.141341,0.136148,0.13434,0.130954,0.128901,0.127867,0
0.140415,0.135857,0.133903,0.130533,0.128732,0.127622,0
0.139449,0.135619,0.133398,0.130111,0.128671,0.127231,0
0.138607,0.135328,0.132861,0.129836,0.128633,0.12681,0
0.13781,0.135121,0.132318,0.129567,0.128533,0.126388,0
0.137128,0.134991,0.131766,0.129315,0.128365,0.126059,0
0.136577,0.1347,0.131368,0.129092,0.128112,0.125814,0
0.136148,0.13434,0.130954,0.128901,0.127867,0.125569,0
0.135857,0.133903,0.130533,0.128732,0.127622,0.125408,0
0.135619,0.133398,0.130111,0.128671,0.127231,0.125393,0
0.135328,0.132861,0.129836,0.128633,0.12681,0.125331,0
0.135121,0.132318,0.129567,0.128533,0.126388,0.125339,0
0.134991,0.131766,0.129315,0.128365,0.126059,0.125324,0
0.1347,0.131368,0.129092,0.128112,0.125814,0.125285,0
0.13434,0.130954,0.128901,0.127867,0.125569,0.125301,0
0.133903,0.130533,0.128732,0.127622,0.125408,0.125224,0
0.133398,0.130111,0.128671,0.127231,0.125393,0.125132,0
0.132861,0.129836,0.128633,0.12681,0.125331,0.125117,0
0.132318,0.129567,0.128533,0.126388,0.125339,0.125117,0
0.131766,0.129315,0.128365,0.126059,0.125324,0.125063,0
0.131368,0.129092,0.128112,0.125814,0.125285,0.124987,0
0.130954,0.128901,0.127867,0.125569,0.125301,0.124887,0
0.130533,0.128732,0.127622,0.125408,0.125224,0.124872,0
0.130111,0.128671,0.127231,0.125393,0.125132,0.124864,0
0.129836,0.128633,0.12681,0.125331,0.125117,0.124849,0
0.129567,0.128533,0.126388,0.125339,0.125117,0.124826,0
0.129315,0.128365,0.126059,0.125324,0.125063,0.124872,0
0.129092,0.128112,0.125814,0.125285,0.124987,0.124964,0
0.128901,0.127867,0.125569,0.125301,0.124887,0.125094,0
0.128732,0.127622,0.125408,0.125224,0.124872,0.125232,0
0.128671,0.127231,0.125393,0.125132,0.124864,0.125362,0
0.128633,0.12681,0.125331,0.125117,0.124849,0.125477,0
0.128533,0.126388,0.125339,0.125117,0.124826,0.125638,0
0.128365,0.126059,0.125324,0.125063,0.124872,0.125822,0
0.128112,0.125814,0.125285,0.124987,0.124964,0.125975,0
0.127867,0.125569,0.125301,0.124887,0.125094,0.126105,0
0.127622,0.125408,0.125224,0.124872,0.125232,0.126197,0
0.127231,0.125393,0.125132,0.124864,0.125362,0.126273,0
0.12681,0.125331,0.125117,0.124849,0.125477,0.126335,0
0.126388,0.125339,0.125117,0.124826,0.125638,0.126312,0
0.126059,0.125324,0.125063,0.124872,0.125822,0.12622,0
0.125814,0.125285,0.124987,0.124964,0.125975,0.12612,0
0.125569,0.125301,0.124887,0.125094,0.126105,0.126005,0
0.125408,0.125224,0.124872,0.125232,0.126197,0.12589,0
0.125393,0.125132,0.124864,0.125362,0.126273,0.125699,0
0.125331,0.125117,0.124849,0.125477,0.126335,0.1255,0
0.125339,0.125117,0.124826,0.125638,0.126312,0.125224,0
0.125324,0.125063,0.124872,0.125822,0.12622,0.124964,0
0.125285,0.124987,0.124964,0.125975,0.12612,0.124634,0
0.125301,0.124887,0.125094,0.126105,0.126005,0.124305,0
0.125224,0.124872,0.125232,0.126197,0.12589,0.124067,0
0.125132,0.124864,0.125362,0.126273,0.125699,0.123899,0
0.125117,0.124849,0.125477,0.126335,0.1255,0.123746,0
0.125117,0.124826,0.125638,0.126312,0.125224,0.123684,0
0.125063,0.124872,0.125822,0.12622,0.124964,0.123631,0
0.124987,0.124964,0.125975,0.12612,0.124634,0.123631,0
0.124887,0.125094,0.126105,0.126005,0.124305,0.123669,0
0.124872,0.125232,0.126197,0.12589,0.124067,0.123623,0
0.124864,0.125362,0.126273,0.125699,0.123899,0.123585,0
0.124849,0.125477,0.126335,0.1255,0.123746,0.123546,0
0.124826,0.125638,0.126312,0.125224,0.123684,0.123493,0
0.124872,0.125822,0.12622,0.124964,0.123631,0.123424,0
0.124964,0.125975,0.12612,0.124634,0.123631,0.12337,0
0.125094,0.126105,0.126005,0.124305,0.123669,0.123286,0
0.125232,0.126197,0.12589,0.124067,0.123623,0.122834,0
0.125362,0.126273,0.125699,0.123899,0.123585,0.122068,0
0.125477,0.126335,0.1255,0.123746,0.123546,0.121302,0
0.125638,0.126312,0.125224,0.123684,0.123493,0.120544,0
0.125822,0.12622,0.124964,0.123631,0.123424,0.119816,0
0.125975,0.12612,0.124634,0.123631,0.12337,0.119157,0
0.126105,0.126005,0.124305,0.123669,0.123286,0.118567,0
0.126197,0.12589,0.124067,0.123623,0.122834,0.118368,0
0.126273,0.125699,0.123899,0.123585,0.122068,0.118475,0
0.126335,0.1255,0.123746,0.123546,0.121302,0.118598,0
0.126312,0.125224,0.123684,0.123493,0.120544,0.118812,0
0.12622,0.124964,0.123631,0.123424,0.119816,0.119042,0
0.12612,0.124634,0.123631,0.12337,0.119157,0.119111,0
0.126005,0.124305,0.123669,0.123286,0.118567,0.118897,0
0.12589,0.124067,0.123623,0.122834,0.118368,0.11846,0
0.125699,0.123899,0.123585,0.122068,0.118475,0.117962,0
0.1255,0.123746,0.123546,0.121302,0.118598,0.117487,0
0.125224,0.123684,0.123493,0.120544,0.118812,0.117027,0
0.124964,0.123631,0.123424,0.119816,0.119042,0.116675,0
0.124634,0.123631,0.12337,0.119157,0.119111,0.116507,0
0.124305,0.123669,0.123286,0.118567,0.118897,0.116552,0
0.124067,0.123623,0.122834,0.118368,0.11846,0.116675,0
0.123899,0.123585,0.122068,0.118475,0.117962,0.116552,0
0.123746,0.123546,0.121302,0.118598,0.117487,0.116323,0
0.123684,0.123493,0.120544,0.118812,0.117027,0.115932,0
0.123631,0.123424,0.119816,0.119042,0.116675,0.115449,0
0.123631,0.12337,0.119157,0.119111,0.116507,0.114944,0
0.123669,0.123286,0.118567,0.118897,0.116552,0.114568,0
0.123623,0.122834,0.118368,0.11846,0.116675,0.114423,0
0.123585,0.122068,0.118475,0.117962,0.116552,0.114683,0
0.123546,0.121302,0.118598,0.117487,0.116323,0.11538,0
0.123493,0.120544,0.118812,0.117027,0.115932,0.116261,0
0.123424,0.119816,0.119042,0.116675,0.115449,0.117188,0
0.12337,0.119157,0.119111,0.116507,0.114944,0.118138,0
0.123286,0.118567,0.118897,0.116552,0.114568,0.119019,0
0.122834,0.118368,0.11846,0.116675,0.114423,0.119862,0
0.122068,0.118475,0.117962,0.116552,0.114683,0.120674,0
0.121302,0.118598,0.117487,0.116323,0.11538,0.121218,0
0.120544,0.118812,0.117027,0.115932,0.116261,0.121731,0
0.119816,0.119042,0.116675,0.115449,0.117188,0.122259,0
0.119157,0.119111,0.116507,0.114944,0.118138,0.122757,0
0.118567,0.118897,0.116552,0.114568,0.119019,0.123163,0
0.118368,0.11846,0.116675,0.114423,0.119862,0.123355,0
0.118475,0.117962,0.116552,0.114683,0.120674,0.123248,0
0.118598,0.117487,0.116323,0.11538,0.121218,0.122719,0
0.118812,0.117027,0.115932,0.116261,0.121731,0.121769,0
0.119042,0.116675,0.115449,0.117188,0.122259,0.120413,0
0.119111,0.116507,0.114944,0.118138,0.122757,0.118797,0
0.118897,0.116552,0.114568,0.119019,0.123163,0.117089,0
0.11846,0.116675,0.114423,0.119862,0.123355,0.115541,0
0.117962,0.116552,0.114683,0.120674,0.123248,0.114408,0
0.117487,0.116323,0.11538,0.121218,0.122719,0.113879,0
0.117027,0.115932,0.116261,0.121731,0.121769,0.113925,0
0.116675,0.115449,0.117188,0.122259,0.120413,0.1144,0
0.116507,0.114944,0.118138,0.122757,0.118797,0.115143,0
0.116552,0.114568,0.119019,0.123163,0.117089,0.116039,0
0.116675,0.114423,0.119862,0.123355,0.115541,0.116882,0
0.116552,0.114683,0.120674,0.123248,0.114408,0.117395,0
0.116323,0.11538,0.121218,0.122719,0.113879,0.117334,0
0.115932,0.116261,0.121731,0.121769,0.113925,0.116591,0
0.115449,0.117188,0.122259,0.120413,0.1144,0.115281,0
0.114944,0.118138,0.122757,0.118797,0.115143,0.113756,0
0.114568,0.119019,0.123163,0.117089,0.116039,0.112263,0
0.114423,0.119862,0.123355,0.115541,0.116882,0.110991,0
0.114683,0.120674,0.123248,0.114408,0.117395,0.110087,0
0.11538,0.121218,0.122719,0.113879,0.117334,0.109643,0
0.116261,0.121731,0.121769,0.113925,0.116591,0.109719,0
0.117188,0.122259,0.120413,0.1144,0.115281,0.110194,0
0.118138,0.122757,0.118797,0.115143,0.113756,0.110761,0
0.119019,0.123163,0.117089,0.116039,0.112263,0.111167,0
0.119862,0.123355,0.115541,0.116882,0.110991,0.111328,0
0.120674,0.123248,0.114408,0.117395,0.110087,0.111252,0
0.121218,0.122719,0.113879,0.117334,0.109643,0.110991,0
0.121731,0.121769,0.113925,0.116591,0.109719,0.110677,0
0.122259,0.120413,0.1144,0.115281,0.110194,0.110516,0
0.122757,0.118797,0.115143,0.113756,0.110761,0.110623,0
0.123163,0.117089,0.116039,0.112263,0.111167,0.11106,0
0.123355,0.115541,0.116882,0.110991,0.111328,0.111772,0
0.123248,0.114408,0.117395,0.110087,0.111252,0.112661,0
0.122719,0.113879,0.117334,0.109643,0.110991,0.113741,1
0.121769,0.113925,0.116591,0.109719,0.110677,0.115074,1
0.120413,0.1144,0.115281,0.110194,0.110516,0.116629,1
0.118797,0.115143,0.113756,0.110761,0.110623,0.118529,1
0.117089,0.116039,0.112263,0.111167,0.11106,0.121141,1
0.115541,0.116882,0.110991,0.111328,0.111772,0.12478,1
0.114408,0.117395,0.110087,0.111252,0.112661,0.129552,1
0.113879,0.117334,0.109643,0.110991,0.113741,0.13532,1
0.113925,0.116591,0.109719,0.110677,0.115074,0.141724,1
0.1144,0.115281,0.110194,0.110516,0.116629,0.148351,1
0.115143,0.113756,0.110761,0.110623,0.118529,0.154655,1
0.116039,0.112263,0.111167,0.11106,0.121141,0.160063,1
0.116882,0.110991,0.111328,0.111772,0.12478,0.16456,1
0.117395,0.110087,0.111252,0.112661,0.129552,0.168076,1
0.117334,0.109643,0.110991,0.113741,0.13532,0.170803,1
0.116591,0.109719,0.110677,0.115074,0.141724,0.172894,1
0.115281,0.110194,0.110516,0.116629,0.148351,0.174273,1
0.113756,0.110761,0.110623,0.118529,0.154655,0.175055,1
0.112263,0.111167,0.11106,0.121141,0.160063,0.175422,1
0.110991,0.111328,0.111772,0.12478,0.16456,0.175376,1
0.110087,0.111252,0.112661,0.129552,0.168076,0.175353,1
0.109643,0.110991,0.113741,0.13532,0.170803,0.175614,1
0.109719,0.110677,0.115074,0.141724,0.172894,0.175928,1
0.110194,0.110516,0.116629,0.148351,0.174273,0.176931,1
0.110761,0.110623,0.118529,0.154655,0.175055,0.178387,1
0.111167,0.11106,0.121141,0.160063,0.175422,0.180302,1
0.111328,0.111772,0.12478,0.16456,0.175376,0.182355,1
0.111252,0.112661,0.129552,0.168076,0.175353,0.18414,1
0.110991,0.113741,0.13532,0.170803,0.175614,0.185281,1
0.110677,0.115074,0.141724,0.172894,0.175928,0.185626,1
0.110516,0.116629,0.148351,0.174273,0.176931,0.18512,1
0.110623,0.118529,0.154655,0.175055,0.178387,0.183803,1
0.11106,0.121141,0.160063,0.175422,0.180302,0.18214,1
0.111772,0.12478,0.16456,0.175376,0.182355,0.180386,1
0.112661,0.129552,0.168076,0.175353,0.18414,0.178532,1
0.113741,0.13532,0.170803,0.175614,0.185281,0.177077,2
0.115074,0.141724,0.172894,0.175928,0.185626,0.176418,2
0.116629,0.148351,0.174273,0.176931,0.18512,0.177414,2
0.118529,0.154655,0.175055,0.178387,0.183803,0.180723,2
0.121141,0.160063,0.175422,0.180302,0.18214,0.185342,2
0.12478,0.16456,0.175376,0.182355,0.180386,0.191295,2
0.129552,0.168076,0.175353,0.18414,0.178532,0.199116,2
0.13532,0.170803,0.175614,0.185281,0.177077,0.20758,2
0.141724,0.172894,0.175928,0.185626,0.176418,0.216283,2
0.148351,0.174273,0.176931,0.18512,0.177414,0.224035,2
0.154655,0.175055,0.178387,0.183803,0.180723,0.230876,2
0.160063,0.175422,0.180302,0.18214,0.185342,0.237326,2
0.16456,0.175376,0.182355,0.180386,0.191295,0.243171,3
0.168076,0.175353,0.18414,0.178532,0.199116,0.247782,3
0.170803,0.175614,0.185281,0.177077,0.20758,0.251995,3
0.172894,0.175928,0.185626,0.176418,0.216283,0.256354,3
0.174273,0.176931,0.18512,0.177414,0.224035,0.260705,3
0.175055,0.178387,0.183803,0.180723,0.230876,0.26478,3
0.175422,0.180302,0.18214,0.185342,0.237326,0.26904,3
0.175376,0.182355,0.180386,0.191295,0.243171,0.272985,3
0.175353,0.18414,0.178532,0.199116,0.247782,0.276485,3
0.175614,0.185281,0.177077,0.20758,0.251995,0.279618,3
0.175928,0.185626,0.176418,0.216283,0.256354,0.282254,3
0.176931,0.18512,0.177414,0.224035,0.260705,0.284575,3
0.178387,0.183803,0.180723,0.230876,0.26478,0.286689,3
0.180302,0.18214,0.185342,0.237326,0.26904,0.288106,3
0.182355,0.180386,0.191295,0.243171,0.272985,0.289316,3
0.18414,0.178532,0.199116,0.247782,0.276485,0.290826,3
0.185281,0.177077,0.20758,0.251995,0.279618,0.292358,3
0.185626,0.176418,0.216283,0.256354,0.282254,0.294028,2
0.18512,0.177414,0.224035,0.260705,0.284575,0.295636,2
0.183803,0.180723,0.230876,0.26478,0.286689,0.297107,2
0.18214,0.185342,0.237326,0.26904,0.288106,0.297728,2
0.180386,0.191295,0.243171,0.272985,0.289316,0.295192,2
0.178532,0.199116,0.247782,0.276485,0.290826,0.286911,2
0.177077,0.20758,0.251995,0.279618,0.292358,0.27454,2
0.176418,0.216283,0.256354,0.282254,0.294028,0.261065,2
0.177414,0.224035,0.260705,0.284575,0.295636,0.247583,2
0.180723,0.230876,0.26478,0.286689,0.297107,0.234039,2
0.185342,0.237326,0.26904,0.288106,0.297728,0.222319,2
0.191295,0.243171,0.272985,0.289316,0.295192,0.214973,2
0.199116,0.247782,0.276485,0.290826,0.286911,0.214896,2
0.20758,0.251995,0.279618,0.292358,0.27454,0.220266,2
0.216283,0.256354,0.282254,0.294028,0.261065,0.227543,2
0.224035,0.260705,0.284575,0.295636,0.247583,0.235908,2
0.230876,0.26478,0.286689,0.297107,0.234039,0.245055,2
0.237326,0.26904,0.288106,0.297728,0.222319,0.253075,2
0.243171,0.272985,0.289316,0.295192,0.214973,0.259694,2
0.247782,0.276485,0.290826,0.286911,0.214896,0.264145,2
0.251995,0.279618,0.292358,0.27454,0.220266,0.266726,2
0.256354,0.282254,0.294028,0.261065,0.227543,0.267913,2
0.260705,0.284575,0.295636,0.247583,0.235908,0.267776,2
0.26478,0.286689,0.297107,0.234039,0.245055,0.266619,2
0.26904,0.288106,0.297728,0.222319,0.253075,0.265225,2
0.272985,0.289316,0.295192,0.214973,0.259694,0.263578,2
0.276485,0.290826,0.286911,0.214896,0.264145,0.261869,2
0.279618,0.292358,0.27454,0.220266,0.266726,0.260108,2
0.282254,0.294028,0.261065,0.227543,0.267913,0.258346,2
0.284575,0.295636,0.247583,0.235908,0.267776,0.256599,2
0.286689,0.297107,0.234039,0.245055,0.266619,0.254921,2
0.288106,0.297728,0.222319,0.253075,0.265225,0.25332,2
0.289316,0.295192,0.214973,0.259694,0.263578,0.251857,2
0.290826,0.286911,0.214896,0.264145,0.261869,0.250532,2
0.292358,0.27454,0.220266,0.266726,0.260108,0.249368,2
0.294028,0.261065,0.227543,0.267913,0.258346,0.248372,2
0.295636,0.247583,0.235908,0.267776,0.256599,0.247552,2
0.297107,0.234039,0.245055,0.266619,0.254921,0.246909,2
0.297728,0.222319,0.253075,0.265225,0.25332,0.246388,2
0.295192,0.214973,0.259694,0.263578,0.251857,0.245584,2
0.286911,0.214896,0.264145,0.261869,0.250532,0.244672,2
0.27454,0.220266,0.266726,0.260108,0.249368,0.243262,2
0.261065,0.227543,0.267913,0.258346,0.248372,0.240122,1
0.247583,0.235908,0.267776,0.256599,0.247552,0.235418,1
0.234039,0.245055,0.266619,0.254921,0.246909,0.229589,1
0.222319,0.253075,0.265225,0.25332,0.246388,0.223001,1
0.214973,0.259694,0.263578,0.251857,0.245584,0.216283,1
0.214896,0.264145,0.261869,0.250532,0.244672,0.208936,1
0.220266,0.266726,0.260108,0.249368,0.243262,0.201199,1
0.227543,0.267913,0.258346,0.248372,0.240122,0.194045,1
0.235908,0.267776,0.256599,0.247552,0.235418,0.187296,1
0.245055,0.266619,0.254921,0.246909,0.229589,0.181099,1
